SucursalID,Nombre,CodigoBarra,Categoria,FechaCaducidad,Marca,Precio,Stock
013,Licuadora,0000000791,Computers,2025-12-10,Nestle,157.01,452

027,Pan,0000000792,Electronics,2026-07-14,Sony,602.75,459

003,Laptop,0000000793,Computers,2025-07-08,HP,882.86,104

012,Monitor,0000000794,Kitchen,2025-05-17,LG,857.34,473

012,Carne,0000000795,Electronics,2025-08-12,Dell,126.83,250

016,Cafetera,0000000796,Electronics,2026-07-04,Sony,989.72,403

008,Carne,0000000797,Computers,2026-07-07,Whirlpool,956.54,110

023,Teclado,0000000798,Electronics,2026-06-11,Nestle,443.04,442

030,Teclado,0000000799,Food,2026-09-12,Nestle,890.39,452

008,Cafetera,0000000800,Food,2025-06-19,Sony,226.06,86

027,Carne,0000000801,Kitchen,2026-07-02,Dell,986.25,265

030,Refrigeradora,0000000802,Food,2025-01-24,HP,428.71,279

012,Refrigeradora,0000000803,Food,2025-08-21,LG,704.53,107

000,Licuadora,0000000804,Food,2026-04-21,Sony,533.17,393

028,Refrigeradora,0000000805,Food,2025-09-27,Whirlpool,63.72,201

011,Licuadora,0000000806,Food,2026-05-10,Nestle,817.45,239

007,Refrigeradora,0000000807,Food,2026-11-17,Whirlpool,178.23,216

027,Carne,0000000808,Food,2025-06-26,Philips,869.67,361

011,Laptop,0000000809,Food,2025-12-28,Samsung,44.83,383

002,Pan,0000000810,Computers,2026-05-07,Nestle,532.12,147

012,Teclado,0000000811,Food,2025-08-13,Philips,370.81,361

014,Teclado,0000000812,Food,2026-12-14,HP,115.13,433

011,Cafetera,0000000813,Electronics,2026-06-14,LG,147.59,45

009,Queso,0000000814,Electronics,2026-05-13,Sony,488.46,194

017,Audifonos,0000000815,Kitchen,2025-09-08,Whirlpool,896.73,60

008,Mouse,0000000816,Food,2025-07-21,Philips,408.39,337

016,Carne,0000000817,Kitchen,2026-08-28,Samsung,238.18,272

002,Carne,0000000818,Kitchen,2025-07-04,Bimbo,266.32,457

019,Microondas,0000000819,Kitchen,2025-08-04,LG,695.42,84

002,Monitor,0000000820,Electronics,2026-11-22,LG,120.98,132

010,Jugo,0000000821,Kitchen,2026-12-11,Dell,894.1,14

018,Teclado,0000000822,Computers,2025-03-06,LG,564.34,102

017,Licuadora,0000000823,Computers,2025-12-17,Whirlpool,628.69,443

013,Cafetera,0000000824,Electronics,2026-02-07,Nestle,211.66,299

011,Mouse,0000000825,Food,2025-07-20,Dell,202.35,152

026,Mouse,0000000826,Computers,2026-04-22,Nestle,115.17,409

013,Microondas,0000000827,Kitchen,2026-01-11,Philips,259.39,190

009,Queso,0000000828,Kitchen,2026-09-19,Nestle,972.4,399

026,Jugo,0000000829,Computers,2026-12-06,Philips,665.99,491

007,Refrigeradora,0000000830,Food,2025-07-25,HP,544.71,92

024,Cafetera,0000000831,Electronics,2026-03-22,LG,263.08,68

022,Microondas,0000000832,Computers,2025-04-02,Philips,578.72,276

009,Microondas,0000000833,Electronics,2025-11-28,LG,990.21,50

002,Carne,0000000834,Computers,2025-12-09,Bimbo,777.81,67

021,Monitor,0000000835,Food,2025-10-25,Nestle,719.29,420

022,Laptop,0000000836,Electronics,2026-02-05,Whirlpool,829.47,68

028,Queso,0000000837,Kitchen,2026-06-22,Whirlpool,315.22,85

005,Licuadora,0000000838,Computers,2026-03-01,Nestle,150.13,185

006,Carne,0000000839,Electronics,2025-11-07,LG,391.31,213

016,Cafetera,0000000840,Computers,2026-05-26,Bimbo,108.79,154

009,Teclado,0000000841,Food,2026-05-17,Dell,318.15,216

017,Pan,0000000842,Food,2026-12-14,Samsung,129.64,137

013,Audifonos,0000000843,Kitchen,2025-11-07,LG,554.98,54

026,Audifonos,0000000844,Electronics,2026-08-16,Samsung,168.66,413

018,Licuadora,0000000845,Electronics,2025-04-05,Nestle,934.42,54

013,Licuadora,0000000846,Food,2025-03-11,LG,697.55,420

018,Refrigeradora,0000000847,Food,2025-01-15,Philips,37.03,313

019,Jugo,0000000848,Kitchen,2026-06-15,Dell,530.07,239

008,Audifonos,0000000849,Kitchen,2026-12-07,Samsung,249.36,69

019,Teclado,0000000850,Electronics,2025-08-09,Philips,527.0,340

008,Mouse,0000000851,Electronics,2026-06-14,LG,888.05,395

009,Leche,0000000852,Computers,2025-04-06,Sony,749.91,209

021,Mouse,0000000853,Kitchen,2026-02-03,Philips,236.0,425

015,Pan,0000000854,Computers,2026-09-03,Sony,412.34,301

017,Mouse,0000000855,Kitchen,2025-02-08,Samsung,852.28,12

018,Leche,0000000856,Electronics,2025-02-27,Nestle,437.17,51

017,Laptop,0000000857,Computers,2026-02-13,Samsung,57.03,45

002,Queso,0000000858,Computers,2026-12-14,Whirlpool,230.95,168

030,Pan,0000000859,Computers,2026-06-28,Philips,954.86,109

008,Licuadora,0000000860,Kitchen,2025-09-11,Philips,482.51,95

017,Audifonos,0000000861,Food,2025-08-21,Philips,26.36,229

030,Teclado,0000000862,Food,2026-11-13,Samsung,778.3,159

025,Jugo,0000000863,Computers,2025-11-24,Samsung,168.82,216

011,Queso,0000000864,Electronics,2026-09-08,Sony,949.63,358

018,Licuadora,0000000865,Kitchen,2025-03-09,Philips,815.32,494

011,Jugo,0000000866,Kitchen,2025-01-14,Philips,863.07,302

003,Licuadora,0000000867,Kitchen,2025-02-13,Dell,205.68,290

020,Cafetera,0000000868,Food,2025-05-12,HP,708.75,102

003,Carne,0000000869,Computers,2026-09-12,Whirlpool,177.42,498

026,Pan,0000000870,Computers,2025-11-23,Bimbo,519.12,293

010,Monitor,0000000871,Computers,2025-12-27,Dell,415.47,481

003,Cafetera,0000000872,Food,2026-09-20,Dell,949.86,340

026,Teclado,0000000873,Computers,2025-10-17,LG,369.25,339

014,Carne,0000000874,Electronics,2026-12-24,Philips,899.81,69

025,Laptop,0000000875,Computers,2026-04-10,Whirlpool,282.72,405

000,Cafetera,0000000876,Food,2026-08-19,Nestle,179.2,366

028,Refrigeradora,0000000877,Electronics,2026-12-18,Samsung,531.38,96

021,Audifonos,0000000878,Electronics,2025-04-27,Sony,730.08,430

020,Microondas,0000000879,Electronics,2026-10-18,Bimbo,302.82,356

030,Carne,0000000880,Computers,2025-11-13,HP,154.58,274

017,Jugo,0000000881,Electronics,2026-05-22,Sony,930.3,255

024,Jugo,0000000882,Kitchen,2026-12-12,LG,179.82,346

029,Licuadora,0000000883,Food,2025-03-25,HP,74.78,146

007,Mouse,0000000884,Food,2025-03-08,Philips,171.12,74

005,Pan,0000000885,Computers,2025-06-27,Samsung,933.96,280

016,Mouse,0000000886,Kitchen,2025-05-21,Sony,694.07,25

017,Licuadora,0000000887,Food,2026-06-14,Bimbo,173.44,298

012,Licuadora,0000000888,Kitchen,2025-08-14,Samsung,826.47,354

001,Audifonos,0000000889,Food,2025-10-13,Whirlpool,74.97,22

017,Licuadora,0000000890,Kitchen,2026-12-25,Samsung,797.13,449

025,Microondas,0000000891,Food,2025-01-15,Philips,463.91,298

001,Licuadora,0000000892,Food,2026-05-11,Sony,631.32,445

022,Laptop,0000000893,Computers,2026-12-21,Sony,981.14,171

000,Leche,0000000894,Electronics,2026-10-27,Bimbo,150.41,462

019,Carne,0000000895,Computers,2025-04-19,Philips,999.61,128

018,Leche,0000000896,Computers,2025-04-06,Dell,168.89,450

024,Mouse,0000000897,Electronics,2025-03-15,Nestle,679.89,155

016,Mouse,0000000898,Food,2026-12-15,HP,875.39,229

007,Laptop,0000000899,Food,2026-06-04,Philips,516.62,284

013,Queso,0000000900,Food,2026-07-11,Philips,397.63,248

008,Mouse,0000000901,Food,2026-05-03,LG,335.14,237

002,Cafetera,0000000902,Kitchen,2026-09-06,Whirlpool,215.29,384

001,Monitor,0000000903,Computers,2025-01-16,Dell,772.42,386

013,Leche,0000000904,Computers,2025-09-19,Philips,16.34,371

007,Audifonos,0000000905,Food,2026-10-10,Whirlpool,793.92,304

029,Audifonos,0000000906,Food,2026-12-20,Whirlpool,429.01,351

003,Mouse,0000000907,Food,2025-01-28,LG,303.85,433

021,Licuadora,0000000908,Kitchen,2026-11-25,Sony,80.63,293

024,Pan,0000000909,Electronics,2026-03-08,Samsung,721.38,98

009,Monitor,0000000910,Electronics,2026-02-18,Sony,950.33,400

003,Carne,0000000911,Food,2025-07-27,Samsung,590.3,450

015,Mouse,0000000912,Food,2025-01-01,Sony,406.89,381

011,Pan,0000000913,Kitchen,2026-01-23,LG,875.43,173

007,Queso,0000000914,Kitchen,2025-07-09,Nestle,379.35,165

019,Pan,0000000915,Computers,2026-10-25,Samsung,409.1,130

021,Monitor,0000000916,Kitchen,2026-08-12,Bimbo,815.1,229

011,Audifonos,0000000917,Kitchen,2025-02-03,Nestle,713.59,91

004,Queso,0000000918,Electronics,2025-05-02,Bimbo,778.59,475

028,Laptop,0000000919,Computers,2026-06-15,Samsung,644.73,14

023,Teclado,0000000920,Food,2025-08-26,Nestle,411.79,141

006,Queso,0000000921,Computers,2026-12-10,Dell,481.09,430

019,Carne,0000000922,Electronics,2025-12-01,LG,358.96,245

000,Jugo,0000000923,Food,2025-07-09,Nestle,646.58,436

018,Pan,0000000924,Computers,2026-02-18,HP,92.43,60

020,Pan,0000000925,Kitchen,2025-12-10,Dell,489.67,101

001,Microondas,0000000926,Food,2025-10-24,Dell,523.26,361

018,Jugo,0000000927,Computers,2025-10-18,Philips,321.26,235

009,Leche,0000000928,Computers,2025-06-03,Samsung,742.97,120

002,Queso,0000000929,Kitchen,2026-11-02,Bimbo,274.43,97

027,Monitor,0000000930,Food,2026-01-03,HP,612.29,295

030,Microondas,0000000931,Electronics,2025-06-17,Bimbo,252.53,345

002,Licuadora,0000000932,Electronics,2025-09-09,Sony,205.14,340

023,Cafetera,0000000933,Food,2025-11-23,Whirlpool,881.35,470

007,Mouse,0000000934,Electronics,2025-04-27,Bimbo,656.5,194

003,Refrigeradora,0000000935,Kitchen,2026-09-16,Whirlpool,740.81,144

026,Jugo,0000000936,Kitchen,2025-03-01,Philips,421.58,105

022,Carne,0000000937,Food,2026-04-08,Samsung,252.3,47

000,Laptop,0000000938,Electronics,2026-03-28,Dell,848.89,129

018,Monitor,0000000939,Computers,2025-04-13,Dell,605.23,419

008,Jugo,0000000940,Computers,2026-11-17,LG,376.72,417

029,Microondas,0000000941,Electronics,2026-10-07,Dell,656.99,117

024,Microondas,0000000942,Kitchen,2026-07-09,HP,393.6,116

000,Cafetera,0000000943,Electronics,2025-03-16,Samsung,611.54,271

018,Licuadora,0000000944,Food,2026-08-05,Sony,823.23,146

023,Microondas,0000000945,Computers,2025-06-05,Sony,584.12,273

000,Refrigeradora,0000000946,Computers,2026-04-08,Sony,676.36,42

019,Leche,0000000947,Food,2026-03-28,Dell,370.69,456

025,Monitor,0000000948,Computers,2025-03-21,LG,925.54,185

003,Mouse,0000000949,Computers,2025-05-10,Nestle,676.05,240

015,Queso,0000000950,Kitchen,2026-07-22,Philips,54.39,448

029,Pan,0000000951,Food,2025-07-03,LG,828.85,443

002,Cafetera,0000000952,Kitchen,2026-05-28,Dell,406.05,88

015,Carne,0000000953,Computers,2026-05-23,Dell,385.52,252

010,Licuadora,0000000954,Computers,2026-09-19,HP,465.44,214

029,Audifonos,0000000955,Food,2026-02-03,HP,861.59,37

012,Pan,0000000956,Electronics,2026-02-19,Sony,432.49,152

012,Cafetera,0000000957,Food,2026-02-22,LG,40.45,39

014,Teclado,0000000958,Food,2025-09-27,Philips,300.39,200

011,Teclado,0000000959,Food,2026-08-06,Nestle,687.4,424

014,Audifonos,0000000960,Computers,2025-12-05,Samsung,581.0,351

004,Mouse,0000000961,Food,2026-02-03,Dell,718.92,207

028,Carne,0000000962,Electronics,2026-07-26,Dell,542.01,1

020,Microondas,0000000963,Kitchen,2026-06-10,Sony,47.63,410

000,Jugo,0000000964,Food,2026-01-22,Dell,644.96,56

026,Microondas,0000000965,Computers,2025-12-17,Sony,626.63,309

004,Carne,0000000966,Kitchen,2025-07-07,Philips,178.81,413

007,Queso,0000000967,Computers,2026-11-26,Whirlpool,181.21,490

019,Cafetera,0000000968,Kitchen,2025-12-04,Sony,263.0,302

023,Monitor,0000000969,Food,2026-05-19,HP,872.42,302

029,Carne,0000000970,Computers,2026-07-11,Philips,857.92,482

026,Licuadora,0000000971,Computers,2025-05-10,LG,801.87,454

017,Leche,0000000972,Computers,2026-08-28,Philips,154.67,494

005,Monitor,0000000973,Electronics,2026-01-03,Dell,497.34,40

017,Carne,0000000974,Electronics,2026-04-28,Sony,694.27,53

015,Cafetera,0000000975,Computers,2026-09-24,LG,17.91,52

019,Licuadora,0000000976,Computers,2026-07-26,Sony,335.0,136

007,Teclado,0000000977,Electronics,2026-10-07,Nestle,659.13,488

005,Refrigeradora,0000000978,Computers,2026-10-10,Dell,772.43,116

003,Mouse,0000000979,Kitchen,2026-11-10,Philips,388.31,203

013,Leche,0000000980,Electronics,2025-02-01,Bimbo,419.39,490

025,Laptop,0000000981,Computers,2025-04-23,Whirlpool,67.46,189

010,Pan,0000000982,Electronics,2026-07-13,Dell,553.12,427

009,Laptop,0000000983,Food,2026-09-12,Philips,235.45,485

015,Teclado,0000000984,Kitchen,2026-12-01,LG,62.64,40

028,Queso,0000000985,Electronics,2025-12-08,Philips,786.67,23

013,Pan,0000000986,Computers,2025-02-12,Samsung,821.18,318

000,Microondas,0000000987,Computers,2025-06-07,Samsung,993.12,38

027,Teclado,0000000988,Food,2026-02-12,LG,970.38,418

007,Monitor,0000000989,Kitchen,2026-01-05,Philips,882.36,265

005,Refrigeradora,0000000990,Computers,2025-12-12,Whirlpool,343.48,245

009,Carne,0000000991,Kitchen,2025-02-14,Sony,817.38,227

015,Cafetera,0000000992,Kitchen,2026-12-07,Dell,769.38,9

014,Pan,0000000993,Kitchen,2026-07-11,Whirlpool,466.23,362

007,Refrigeradora,0000000994,Food,2026-07-26,LG,767.42,311

015,Teclado,0000000995,Electronics,2026-01-11,Philips,391.92,458

010,Mouse,0000000996,Kitchen,2026-09-21,HP,484.81,309

023,Leche,0000000997,Food,2026-07-06,LG,737.9,14

021,Monitor,0000000998,Computers,2026-10-26,LG,396.04,376

024,Mouse,0000000999,Kitchen,2025-02-17,Bimbo,449.2,104

011,Microondas,0000001000,Computers,2026-11-23,Philips,506.4,27

